Review_text,extracted_aspects,inference_time
"Great quality and choices of food. However, for this price range, please do not serve shredded beef as steak. You can easily incorporate thin cheap steak cuts like rump or even sirloin in the live section.","quality, choices of food, steak, beef, steak cuts",0.9412534236907959
Tastes restaurant food quality very good .and nice place.outstanding service.espacialy nan kabab.and pasta was good.,"Tastes restaurant food quality, service, nan kabab, pasta",1.0832717418670654
Attending Westin Brunch is always amazing experience. Their live kitchen and Dumplings are must have!,"live kitchen, Dumplings, Brunch",0.6431596279144287
Seasonal tastes restaurant the best restaurant. food quality good.and service outstanding. all staff good.,"food quality, service, staff",0.47771763801574707
I was came my family the seasonal tastes restaurant arabic night.sorba addas soup good. and beef steak.lamb ouzi good .food quality outstanding.,"sorba addas soup, beef steak, lamb ouzi, food quality",1.1475954055786133
It was a good experience. Kids enjoyed time on playzone.. live kabab and sushi was really nice. Very friendly staff.,"live kabab, sushi, staff, playzone",0.8915479183197021
Decoration & ambience Service Aperizer Live grill section Sweets & Deserts very good and service was outstanding.,Decoration & ambience Service Aperizer Live grill section Sweets & Deserts,1.2547781467437744
"A good way to start you birthday! This place is really good. They have a very good variety of food, lots of natural juices, yoghurts, fresh fruits... and the treatment is perfect! Today, as it is my birthday, they did a very nixe bangladeshi style...More","food, natural juices, yoghurts, fresh fruits, treatment, bangladeshi style",1.4789180755615234
I was came my family. The Westin DhakA seasonal tastes. Sea food night good. and food quality good. Sweet items really tasty. excellent service.,"Sea food night, food quality, service, sweet items",0.8261022567749023
Seasonal fastest restruant seafood night wonderful. nice service and food quality very good. all staff very helpful.,"service, food quality, staff",0.5386350154876709
Great service and beautiful place the Westin Dhaka seasonal tastes restaurant.outstanding service.and food.,"service, place, food",0.43780517578125
The food is great as well as the ambience. The service is amazing.all staff very friendly.and Sumaiya was very professional and helpful.,"food, ambience, service, staff",0.5931525230407715
The food in the buffet lunch is usually reliably good. The service is top notch as you are seated quickly and with minimal hassle. The item variety is nice and the fruits found in the dessert isle are usually fresh. The salad bar is also...More,"food, service, fruits, salad bar",0.6194229125976562
Veggies are fresh. Fantastic desert section. Selection and flavourwise main course is also good. Need to improve cooking in live grill section. Live grill cooking is not up to the level.,"Veggies, desert section, selection, flavourwise main course, live grill cooking, live grill section",1.599905014038086
Nice seasonal taste restaurant.we are enjoyed my family dinner.food quality good.and all environment.susi was good.and pasta very tasty.and staff very friendly.,"food quality, staff, susi, pasta, dinner, environment",0.9429726600646973
Its not my first time here seasonal tastes.is one of my favorite place the westin dhaka seasonal tastes.great service.and food quality good .,"service, food quality, place",0.4752333164215088
It was a wonderful experience altogether. The atmosphere was extremely cozy and the service was absolutely flawless! The food specially the prawn tempura never gets old for me. Its a must try for whoever has not tried here. The desserts were extremely delicious. Westin never...More,"atmosphere, service, food, desserts",0.724006175994873
Seasonal tastes restaurant the best. Food quality good and. And excellent service. all staff very friendly and helpful thanks all.,"Food quality, service, staff",0.5739452838897705
Seasonal tastes restaurant place nice.and food quality outstanding.all staff very helpful and good and tempura very tasty.,"staff, food quality, tempura",0.5348525047302246
I was came my family dinner the Westin Dhaka.at seasonal tastes restaurant . Food was good and outstanding service all environment good.,"Food, service, environment",0.5004982948303223
"The pasta station, grill station and Tempura station are my favourites! The warm hospitality of the staff never fails to make me feel comfortable :)","pasta station, grill station, Tempura station, staff",0.8837904930114746
This restaurant is very nice. People are very friendly.. Foods are very delicious. Kebabs are mostly delicious. I enjoyed my food too much. I would love to come here again and again.,"People, Foods, Kebabs",0.5957744121551514
"Bought my parents for their wedding anniversary. Good food. They bought in a complimentary cake for my parents anniversary. Liked the staff behavior. A bit pricey, but I guess it isnt that bad.","food, staff, cake",0.41985082626342773
We had an excellent meal. Wonderful service and a waiter which went out of his way to cook our dishes in the tradition local style. Such a pleasure to have this experience I have a great hotel!,"meal, service, waiter, dishes",0.6612741947174072
"The food in the seasonal tastes restaurant has been amazing with so many options on the buffet selection. The chefs are always prepared to make a dish of your fancy, even if not on the menu or scheduled for the buffet that day. The staff...More","food, chefs, staff, buffet selection, menu",0.8512988090515137
Seasonal tastes restuarant place nice. and food quality good. and all inviromant good..excellent service..all staff very helpful and friendly..Thanks all ..,"food quality, service, staff",0.5108251571655273
Seasonal tastes restaurant food good and all staff was good.live grill section was good. Service excellent tempura very tasty.,"staff, food, grill section, tempura, Service",0.9285457134246826
Special food and special environment. And this is the best buffett restaurant I ever seen. Max time I came here.,"food, environment, buffett",0.4766407012939453
They provide awesom food. Good service good environment. And it is the most beautiful resturent i ever seen thanks to westin for give this type of resturent,"food, service, environment",0.4294300079345703
Seasonal taste is the best environment for any kind of meeting or gossiping . This is the most beautiful places I ever seen.,"Seasonal taste, places",0.4810032844543457
Today we having two set menu. It was awesome. We really enjoyed their food excellent environment. And good service,"food, set menu, environment, service",0.6127762794494629
Love to visit seasonal taste always. Me and my family always came here and take many foods. Coz they are one of the best 5 star hotel in dhaka city . Westin Is the best place forever,foods,0.24142956733703613
Seasonal tasts is one of the most popular buffet resturent in whole dhaka citu. They provide very tasty food always. Love to westin,food,0.18534159660339355
Had a great time with my family. Buffet lunch was excellent. Specially their tempura and baklava was awesome.,"Buffet lunch, tempura, baklava",0.7716703414916992
Very nice restaurant to visit.great environment.their food is amazing.specially their buffet is great.highly recommended.,"environment, food, buffet",0.4788811206817627
It was a pleasure Weston during my family visit.i would like specially mention.live grill section.and salad.tempura.service excellent.all staff good..,"live grill section, salad, tempura, service, staff",0.9331350326538086
Seasonal tastes restaurant place very nice.and food was outstanding.and especially live grill section so good.and staff was very helpful.thanks all.,"food, staff, live grill section",0.5889513492584229
I have visited so many five star hotel .but the environment and food totally different from others hotel.favourite dish are tempura and desert.and all the people are very good.they care so much to the guest.iam satisfied.,"environment, food, dish, people, guest",0.6504278182983398
This is one of the best restaurant. The food is very tasty. The dessert and Indian items are best. The servers are also very friendly.,"food, dessert, servers",0.4773600101470947
"It's fantastic experience with food & friendly service of al. I used to come in this hotel atleast 3/4 times a year. Quality & top ranked service is really appriciable, will be here again & again","food, service",0.30070924758911133
"It was a pleasure visiting Westin during my current visit to Dhaka.The services and food are very good.Staff are professionally very skilled and competent as well as courteous.I would like to specially mention the following staff of Seasonal Tastes - Mr.Rafiq,Mr.Haqqani,Mr.Touhid Acting Team Leader,Ms.Sumaia,and Mr.Debasish....More","services, food, staff",0.44923853874206543
We had lunch buffet and I must say it was the best buffet experience I ever had . Most delicious food and the a great ambience . Will sure visit them again.,"lunch buffet, food, ambience",0.6529529094696045
Seasonal tastes place nice.and food was very good.and live grill section.and tempura also good.all staff good .and excelant service.,"food, staff, service, live grill section, tempura",0.8892474174499512
Food was very yummy. Environment is awesome for any kind of occasions. Had experience great service in my birthday lunch. Would like to visit here again.,"Food, Environment, service, lunch",0.6093711853027344
The westin Dhaka seasonal tastes restaurant was excellent. Service was wonderful. Staff are very friendly. The food was fantastic. Specially live station was very nice.,"Service, staff, food, live station",0.5909550189971924
Seasonal taste place nice. and my visit family purpose. Taste food good and very tasty. Especially live grill section.tampura very tasty.and sumaia was very helpful.all staff was great full. thanks all,"taste food, live grill section, tampura, staff",0.9426529407501221
The food was really good. Hope to come here often! The staff were really polite and nice.nice ambience. Good for family and couples. Good place to have a good time,"food, staff, ambience",0.48897767066955566
The food was all up to the mark. My favorites were were the white sauce chicken and their dessert corner. Was highly impressed with the staff as well.,"food, white sauce chicken, dessert corner, staff",0.7948155403137207
Seasonal tastes resturant place nice.and brunch food was good and tasty.and especially live grill section very good.all tim very helpful.,"brunch food, live grill section",0.595914363861084
"excellent place for a one time visit, had 13 lunch/dinner/breakfast meetings over 5 days and was utterly bored over the same repeatative menu. quality and ambience is excellent but the main dampener for me was 95% same menu for brekafast lunch and dinner for 5...More","menu, quality, ambience, lunch, dinner, breakfast",0.8330209255218506
Seasonal tastes is the best restaurant.and service also good.all associates very friendly and helpful.food quality good.and chocolate cake strawberry mousse very good..,"service, associates, food quality, chocolate cake strawberry mousse",1.0162618160247803
The food is very good and tasty. The associates are also very polite with me. Ms Moon is look after me very well. Thanks to the team.,"food, associates, associates",0.5610299110412598
Food is so delicious.we enjoyed the food with family.we are satisfied.love this food.hope so came back.thank you.,Food,0.24668383598327637
Today family lunch was very good because my baby take many jelly food.every body was very cooperative.for my baby I am very happy. Thanks,"lunch, jelly food",0.502936601638794
"The food was outstanding here at Seasonal Tastes,the service was up to the mark as well.I would love to come here again especially for the deserts,the grilled food and everything.Lastly the soothing environment is a cherry at the top!!","food, service, deserts, grilled food, environment",0.8327834606170654
Came here for lunch on my wife's birthday. Had our little one with us. The staff were extremely helpful and friendly with serving the food and even helped with our baby!,"staff, food, serving",0.41948604583740234
Excellent service with tasty foods and wide variety of choices ...hope to be back soon with ladies for another breakfast outing ( specially for paya),"service, foods, breakfast",0.4231557846069336
"very good food, excellent service, Associates are excellen, we will come back soon for any kind of party. thanks for everything..........","food, service, Associates",0.4969203472137451
I always visit seasonal tastes and their breakfast is the best in the city. The food is amazing and their service is best. Juicery has great selection and its has very healthyselection.,"food, breakfast, service, selection",0.5376827716827393
"The service stands out than anything else in this restaurant. Staff is attentive and always helpful with a smile. The choices are really good from menu as well Buffet perspective. There is variety of choices from Western, Asian to Chinese..... Many not carry lot of...More","service, Staff, menu, Buffet, choices",0.7125422954559326
You should try their blueberry yoghurt. It's the best yoghurt I've ever try. A lot variety foods...from middle east food to western. A lot sweet cakes and pastry...you'll be like it.,"blueberry yoghurt, foods, sweet cakes, pastry",1.013049840927124
Great food and environment. The desert was the best. The service of the associates good too. Enjoyed the experience,"food, environment, desert, service, associates",0.7304284572601318
The stuffs are so good and well mannered. They arrange a surprise birthday for our child. We are having so much fun.,stuffs,0.24318242073059082
we enjoyed our dinner very much at seasonal tastes restauran. the live grill section has lots of item and so tasty.,"dinner, live grill section",0.5473859310150146
We enjoyed the food.food is so good and Fresh. Service was quite good enough.they maintain their hygiene,"food, Service",0.30251526832580566
Seasonal tastes restaurant is a main restaurant in the Westin dhaka.they served lots of foods.food is so tasty,"foods, food",0.36907100677490234
We just had a business lunch at seasonal tastes and we was just amazed with food and service. Everything was fabulous and recommend others. We will be back👍,"food, service, lunch",0.43622660636901855
Great food. Love it.we visited this restaurant yesterday.food was so good and tasty.they maintain their food quality,"food, food quality",0.359682559967041
"I was planning to go to a restaurant .One of my friend inform me about the Westin Dhaka seasonal tastes restaurant.We went to thal restaurant & it was lovely restaurant ,the restaurant staff were very friendly food was excellent service was wonderful.specially the front desk...More","staff, food, service, front desk",0.5925006866455078
Seasonal tastes is a buffet restaurant .they served the delicious food.they maintain their food hygiene.food quality also good.ms.sumaia helped us very well,"food, food, food",0.4190409183502197
Recently I have visited in sesonal taste restaurant.food was amazing and service staff was so friendly and professional. Hostess sumaiya has a great smile and very welcoming.,"food, service staff, hostess",0.5341777801513672
Westin serves great food and bonus is ambiance. Through a bit pricey but still considering the quality its worthy,"food, ambiance",0.3595454692840576
"We have been going to westin, le meridien, four points by sheraton, six seasons, etc. to celebrate our family birthdays and other events since long, however, for some reason we had stopped going to westin for quite some time now (possibly due to having many...More",noaspectterm,0.3594520092010498
"It was a first time experience of brunch with my family. After enjoying food at the well-known/popular places in the city, I was surprised by their tedious and usual dishes. It does not go with the cost someone has to incur. To be precise, I...More","food, cost, dishes",0.448636531829834
I ven't seen ths types of huge breakfast in any hotel. Lots of options they do have. Service is excellent.,"breakfast, Service",0.4199187755584717
"Towfica Akter Assistant Professor Secondary and higher education Ministry of education Dhaka, Bangladesh",noaspectterm,0.3659782409667969
It’s one of the best restaurant in Dhaka. The food was simply mouth watering. If you want to taste good food then you must visit there,food,0.19379591941833496
"Chinese dim sum not up to standard, dessert not good enough. Service is good. place achieve 5 star hotel standard.","Chinese dim sum, dessert, Service, place",0.7747135162353516
I think this is the best buffet in dhaka city. For Lunch they offer little less item then for dinner. Not only the quantity but also the quality is very good. If you like to invite any foreign guest this is a very good place...More,"quality, quantity, dinner, Lunch",0.6422338485717773
"Lastly, I got the opportunity to arrange a lunch for my family at 'Seasonal Tastes'. Heard a lot about the taste of the food but we were so disappointed with the quality of the food!!! Even the salad items were not so special....... However, apart...More","food, lunch, salad items",0.48413586616516113
I was there with my colleagues. The food is excellent and environment around sound and enjoyable . They should take care about loud music from other floor . It is annoying.,"food, environment, music",0.4458029270172119
"Nice ambiance and friendly staff are standard in 5 star hotels, but this restaurant stands out for its food.","ambiance, staff, food",0.48275327682495117
The restaurant in The Westin Hotel. The food is good and the buffet has very large choice for one totally indulge into ‘food orgy’. The freshly done tempura and the turkey roast were really good. The grilled items and stir fries on a fiery wok...More,"food, buffet, tempura, turkey roast, grilled items, stir fries on a fiery wok",1.6700553894042969
"Serves a breakfast in the morning and international buffet at night Breakfast has a large selection of hot and cold food with a good egg station International buffet has Western, Japanese, Currys, salad bar, fresh cooked seafood and good desert selection","breakfast, international buffet, hot food, cold food, egg station, salad bar, fresh cooked seafood, desert selection",1.8196227550506592
I could not have wished for more on my Dhaka trip. I needed to get away from the busy streets and sounds of this city and in this restaurant I could just sit in the window in peace. The buffet is huge and there is...More,buffet,0.24166393280029297
"For a foreigner living in a Western country, the buffet price is really good value for menu. Surprisingly the Bangladeshi food items slightly edges the other cuisines. Good points: - Quality of food is really good - Start off with the traditional Bangladeshi main course...More","buffet price, Quality of food, Bangladeshi food items, main course",1.0643713474273682
The quality and taste of food with different variety are fabulous. You can have a very good family dinner here with five star hospitality.,"quality, taste, food, dinner, hospitality",0.7106022834777832
"as a part of the five star hotel Westin , it has up hold its quality in taste. i had my lunch in three consecuitive days and i was happy with the food, their service and presentation.","food, service, presentation",0.41468358039855957
It is my 2nd anniversary when i went through the artistic food journey buffet in the westin's seasonal taste restaurant. To me its the no 1 buffet amongst the buffet food artist in dhaka city. I started my dinner with the soothing touch of creamy...More,"food, buffet, dinner",0.4727797508239746
for last 3 days i am having my lunch there. just loved there taste. it is clean and tidy. lamb roast is great.,"lunch, taste, lamb roast",0.652134895324707
Great place for buffet. Best part is dessert areas. BBQ is great. Loved their themed food festival which is often taken place in this restaurant.,"buffet, dessert areas, BBQ, food festival",0.8235342502593994
Do not order the alacarte. Go for the biggest & they always have some kind of buy one get one free offer based on the telecarrier or bank card you have. Call ahead. When you get the buffet with the deal it's the best deal...More,"buffet, deal",0.36528444290161133
Chef Stephen and his assistant can be rightfully proud of this oasis in the eating desert which is Dhaka. The buffet was outstanding. The degree of care and attention which went into the set up was impressive. The quality and variety of the food was...More,"Chef, buffet, food, quality, variety",0.777921199798584
Had breakfast here. The spread was really good and the staff was really cooperative. The dishes were both Indian and continental,"breakfast, staff, dishes",0.47841477394104004
A wide varity of food to choose from. Desserts are simply outstandings. They have a very good sushi bar. The service is very good. Just love the place.,"food, desserts, sushi bar, service",0.8243277072906494
"It was a official dinner and obvious choice not only due to the convenience but confidence. Private space was useful, participants were health conscious but couldn't resist soup, number of dishes and plate full of desert.","space, soup, dishes, desert",0.5478737354278564
"What a great restaurant.Recomended to us by our hiotel on a three day stopover in Dhaka city. Service was just as expected, great and warm. Food was to die for, great selection, not your usual western menu type or spicing. The local dished and local...More","Service, food, menu, spicing, local dished",0.8377552032470703
"It's a very nice restaurant for buffet lunch or dinner, they have really big choice with all types of food , including eastern, western,oriental including sushi and also they have very good dessert menu also, the food is very good here, if you like to...More","buffet lunch, dinner, food, dessert menu, sushi",1.0457289218902588
"We came here for early breakfast. 6 person, all family members. We enjoyed a lot and staying almost 3 hours. The environment is very much friendly. Kids also enjoyed a lot. Will love to come here again for family gathering.","breakfast, environment, kids",0.4772458076477051
I stay in Westin whenever I am in Dhaka. One of the reasons i choose to stay here is the food that is available for in room dining and the massive spread that is available for Breakfast in the Seasonal Tastes restaurant. Besides being a...More,"food, Breakfast, Seasonal Tastes restaurant",0.7699184417724609
Excellent selection and I personally have found the food best among other similar category restaurants.,"food, selection",0.3269627094268799
"About 20 of us went to this restaurant last night. Of course each of us had our own preferences - Chinese, local, Japanese (sushi, sashimi, tempura). western (grills), salads and a wide range of other offerings. Everything I had was very good. We all had...More","Chinese, local, Japanese (sushi, sashimi, tempura), western (grills), salads, offerings",1.7670254707336426
"It was a great experience at seasonal taste! The taste was awesome and service was up to mark! I would like to recommend people to be there at least once, to get the ultimate taste of pan asian cuisine!","taste, service, pan asian cuisine",0.7273328304290771
Went there for dinner on 1st Aug 2017 and was impressed by the variety of food available in the buffet. Great for all taste buds. The service was impeccable too with the Manager and Waiters hovering around to see if everything is OK. I have...More,"food, buffet, service, Manager, Waiters",0.7653498649597168
"Good restaurant in the hotel. Has an A la carte menu but primarily buffet dinner and breakfast Buffet consist of local food, western, sushi bar, fresh made fish and meat, noodles, salad and desert areas Bit overpriced but not much else nearby","menu, buffet dinner, breakfast Buffet, local food, western, sushi bar, fish and meat, noodles, salad, desert areas",2.0255086421966553
"Excellent in variety and quality, reference of the westin dhaka. Section for local cuisine and western cuisine, Better attention and security.","variety, quality, local cuisine, western cuisine, attention, security",1.0571935176849365
We went there to celebrate my sister's anniversary. Food was good and service was great. Most of the time I don't get good service in Bangladesh no matter how much I'm paying for it. This place made me changed my mind. Btw; their wine collection...More,"Food, service, wine collection",0.5828659534454346
Great place for buffet. Great taste of food. Specially the deserts. Simply amazing. Nice environment. Recommended.,"buffet, taste of food, deserts, environment",0.8160791397094727
Absolutely amazing food and ambience :) must visit for anyone looking forward to great dining experience.,"food, ambience, dining",0.48036861419677734
The items I ordered were delicious! Don't miss the guava salad. Service provided by Mahadi was excellent.,"items, guava salad, Service",0.5428354740142822
"Nice ambience, Good food and very awsome service by the staff who were very polite and humble. Special thanks to Mittela who right at the entrance of the restaurant is very inviting with her beautiful smile and gracious mannerism. Ani and Imran, the waiters for...More","ambience, food, service, waiters",0.6418910026550293
"lots of food variation , quality food specially dosa ,curry . and live cooking ,i liked very most , greeted well","food, dosa ,curry ,live cooking",0.7228567600250244
"Very good selection of items. You can have most food items that you can think of and they are all very fresh and tasty. Starting from Indian to sushi its all there and the desserts are great too, something that is lacking in 99% Dhaka...More","food items, sushi, desserts",0.6718020439147949
"I had lunch/dinner/breakfast in Seasonal Taste on several occasions. The chefs are of good repute and most of the ingredients they use are of high quality. You can expect a wide range of dishes including continental, pan Asian, European cuisine for lunch/dinner. I just love...More","chefs, ingredients, dishes, lunch/dinner",0.7829551696777344
"Their buffet is good but overpriced. However, their dessert is delicious. If you love sweet and dessert, this is the place to go. One thing, I don't like about the place is, they charge a lot if you take water, almost 4X comparing to what...More","buffet, dessert, water",0.5448830127716064
"was in a hurry and did a quick takeaway. they were nice and packed me a quick lunch and i was off. Unfortunately i didnt get to eat it, but teh staff was very helpfull.","staff, lunch",0.30318403244018555
"Having dinner buffet last year with my family. It was a great experience. The taste was good. Because of the delicacy of the taste, it's expensive some extent.","dinner buffet, taste",0.4785282611846924
"Seasonal tastes offers a great buffet, with Western, Indian and other Asian options, varying by the time of day. There is a wide selection of choices and quality is good. The restaurant is located in the Westin, and the location implies good safety, a guest...More","buffet, Western, Indian, Asian options, quality",0.7723867893218994
"The Seasonal Taste mainly serves buffet lunch & dinner and have the option to choose from the several mouthwatering items! Chef prepares Soup, Salad, Pasts, Meat, Prawns etc. as per your taste. In general, taste of the foods are excellent. I was overwhelmed with the...More","buffet lunch, dinner, Soup, Salad, Pasts, Meat, Prawns, foods, Chef",1.6274750232696533
The food spread is great. I was looking for vegetarian local fare which I got. Amazingly cooked. Stunning options. Dessert options are very good. Enjoyed the food.,"food spread, vegetarian local fare, dessert options, food",0.905564546585083
Nice breakfast and dinner buffet. Service needs serious improvement. Place is crowded usually but still quiet. Only option at the Westin hotel,"breakfast, dinner buffet, Service, Place",0.7283306121826172
"Buffet restaurant inside The Westin hotel. International on the night I visited including Indian, Western, Sushi and a good choice of salads. Deserts looked good and I had cheese which was okay It is pricey for what it is but if you are staying in...More","Buffet, Indian, Western, Sushi, salads, Deserts, cheese",1.1836316585540771
"I was there on a business lunch, and we availed the Standard Chartered credit card offer, where you buy one and get one buffet lunch free for a person. The food was amazing, and I don't think I have ever eaten so much at a...More","food, buffet lunch",0.4272496700286865
"Considering it is a 5 star restaurant, the food was just ok. It was a buffet. Service was just ok. Desetts were good.","food, buffet, Service, Desetts",0.7101993560791016
"One of the finest restaurant in Dhaka, This could be a special venue for special events as far as family is concern!",venue,0.1849663257598877
"I stayed at the hotel Westin in where this restaurant is located. They offer breakfast and dinner. Lunch I am not sure. I only had breakfast since it was included in the hotel price and since the dinner buffet was rather expensive, 3500 Taka excluding...More","breakfast, dinner, lunch, dinner buffet",0.7095060348510742
"This is the biggest restaurant at The Westin, Dhaka and serves extensive buffets for breakfast, lunch and dinner. Me and my wife went for dinner buffet there and were really amused by the quality of food served in the table. The restaurant itself is very...More","quality of food, dinner buffet, served",0.6539807319641113
"typically fancy hotel - rich Bangladeshi and foreign business men that don't care about money. Because the food is totally over-prized, and the drinks even absurd. Who ever drinks that quality of wine for that price has either no taste or want to show off...More","food, drinks, wine, price",0.5379819869995117
This restaurant happens to be the best at the price they are offering! The lunch and dinner buffet is just awesomely elaborate and scrumptious! I love the live grill corner - simply amazing! Keep coming back for more and more and more!,"lunch, dinner buffet, live grill corner",0.8045992851257324
"Partnof westin so obviously no question about the ambiance.unlike most buffets in town, they actually serve good food.the dessert spread is pretty good too.","ambiance, buffets, food, dessert spread, serve",0.8816349506378174
"A place worth going with yummilicious foods....best 4 sushis, tempuras, custom soups, salads steaks. Amazing ambience. Proper security and amazing service. A world class eatary in Dhaka....hope to visit more in future......","foods, sushis, tempuras, custom soups, salads steaks, ambience, security, service",1.633730173110962
"In my personal experience Seasonal Tastes of the Westin Hotel provides the best buffet in Dhaka city. The taste, quality and variety of the buffet is unmatched by any of the other 5 star hotel restaurants of Dhaka, such as Radisson, Amari or Le Meredian....More","buffet, taste, quality, variety",0.6425561904907227
The seasonal taste restaurant is one of the most favourite place to be frequented by the Dhaka local. It is the in house restaurant of the five star Dhaka Westin Hotel where walk in diners are warmly welcome. The buffet is undoubtedly the best in...More,buffet,0.24025583267211914
This is place is absolutely gorgeous! Plenty of food options and taste is awesome. The dessert corner is also the best in the town.,"food options, taste, dessert corner, place",0.7596936225891113
Such a fantastic place! Absolutely fabulous fresh fruit juices. Lots of variety in food. Mind-blowing desserts! Loved it!!,"fruit juices, food, desserts",0.6994204521179199
"Undoubtedly, the have the finest buffet assortment in Dhaka. However, it comes at a price. The good thing is that, if you have a platinum/ signature card, you get a heavy discount. They serve all types food/ dishes. From Japanese (my favorite), Indian, oriental as...More","buffet assortment, food/ dishes, Japanese, Indian, oriental",1.079545021057129
Had lunch and breakfast at this place and the spread was ok. Lots of Indian dishes to choose from . Ambience is nice and staff is very courteous and service is nice. Desserts spread could have been better. We were there in June and unfortunately...More,"lunch, breakfast, spread, staff, service, desserts spread",0.9722857475280762
"Very nice arrangements, friendly staff , having lots of variety in all food sections ! Really loved the sea food corner , momo corner ,etc. Dessert collection was very rich ! To us its one of the best buffet Restaurant in Dhaka ! Love to...More","arrangements, staff, food sections, sea food corner, momo corner, dessert collection, buffet",1.4870390892028809
"Best international and local food in town. Like a Westin anywhere in the world. Great 5-star service. Expensive, but worth the splurge if you can afford it.","international food, local food, service",0.6131958961486816
"i went for dinner with mom and dad. I started off with fish n chips. The plate was okay, but the fish was little overcooked Their stir-fry was nice. The menu was kept brief and mostly all items were fun and kid-friendly.","fish n chips, menu, stir-fry, plate",0.8569509983062744
"all the foods starting from cakes, croissants, donuts, indian dosa tastes very good, the service was excellent. staffs are friendly with a smile. the lunch here is also noteworthy. you can have rice and fish of your choosing [they have a selected offering]. parking might...More","foods, cakes, croissants, donuts, indian dosa, service, staffs, rice, fish, parking",1.8046350479125977
"I am on a visit to Dhaka with my family,accompanying my husband- We have been having the most delicious breakfast, with a huge spread of muffins, croissants, cakes, donuts for my daughter to enjoy and some old Indian dosa and blueberry yoghurt -set in a...More","breakfast, muffins, croissants, cakes, donuts, dosa, blueberry yoghurt -set",1.766226053237915
I had an amazing experience at the Tastes. The breakfast was excellent and more than that the service conducted by Mizan is really worth an applause. He did a fantastic job. The whole experience made my day. Thanks,"breakfast, service, service",0.47400951385498047
Lovely bissnes lunch and good food will be coming back again soon best in town love the fish dish is the ilish fish was great and the rice,"bissnes lunch, food, fish dish, rice",0.7946670055389404
great food and service!! Im here for 4 days on business and i am very glad i chose the westin dhaka.,"food, service",0.30388498306274414
"I ate four breakfasts and one dinner at Seasonal Tastes during my mid-March stay at the Westing Dhaka and all of them were fantastic. In fact, I've been telling people that the breakfasts were the best I've EVER had! Each morning there was a different...More","breakfasts, dinner",0.4308300018310547
We took our clients on Feb 15 2016. The spread was just fantastic. The sashimi (tuna and salmon) were really good for the price and given its unlimited. The salad bar at seasonal taste is just fantastic - fresh salads excellent hummus and i love...More,"spread, sashimi (tuna and salmon), salad bar, hummus",1.2055420875549316
"Could not believe the variety, freshness, and cultural span of dishes represented in the breakfast buffet. Best buffet I've ever had the pleasure of enjoying, and I might pay the crazy room price again just to enjoy that buffet :)","dishes, breakfast buffet, room price",0.6455748081207275
You will surely get something that you like. Very wide variety of tasty foods all around. Make sure you have enough time in hand otherwise you will regret.,foods,0.25662875175476074
They have a quite wide variation of delicious food items in the buffet menu. Pricing is ok compared with other same level of restaurant. Liked it a lot specially in ramadam period.,"food items, buffet menu, pricing",0.5940403938293457
"Great Ambiance, Excellent Food & Wide Varieties to Choose! Their Live Kitchen for Grill or Fry is really Exception.","Ambiance, Food, Live Kitchen, Grill, Fry",0.929502010345459
We were a group of seven and our host is one of the owners of this Hotel. We had a meeting first in their Business Centre before adjourning for dinner last night. The buffet is very well presented over a large area and offers a...More,"buffet, dinner, Business Centre",0.5278997421264648
"only best part of the restaurant is steak. Previously we found lot of item to try out but yesterday I found, very few item to eat. I think people should try the special events which is little bit higher then regular price","steak, price",0.3605818748474121
"I went several times to this restaurant, each time it satisfied my gastronomical desire.l like every cuisine and the variety. Service, food quality ambience every thing is up to mark. Wish to go many more....","Service, food quality ambience, cuisine",0.6651811599731445
Great service !!! Staff are so friendly and there are lot's food menu.i highly recommended them.Will be back,"service, staff, food menu",0.4876539707183838
Taste and variety is good but the buffet spread la is novelty. Westin should work towards bringing frequent changes to the menu to ensure repeat customers.,"buffet spread, menu",0.423687219619751
It is a great place for having international/Italian food in Dhaka. The view is great. Also there is a great selection of beverages.,"international/Italian food, beverages, view",0.9411516189575195
"Let's face it, The Westin Dhaka is ridiculously expensive but reality is that their Breakfast and Lunch buffet display is great to fantastic considering you are in Dhaka.",Breakfast and Lunch buffet display,0.6061975955963135
"We had a family visit on 7th dec 2015 to celebrate our wedding anniversary ,were pleasantly surprised with the environment . Nice meal,they had lots of varieties . We really enjoyed the time and the food was very good, great service in a beautiful setting.","meal, food, service, setting",0.5947890281677246
"Breakfast are mouthwatering, amazing choice of smoothies, fresh juices, they even mix whatever u wish specially for u, all personal is amazing as well, so nice and polite, u don t see that often. Special thankx to Mizan who was taking care of us!","Breakfast, smoothies, fresh juices, personal",0.772789716720581
"I've been to so many countries and restaurants, and the breakfast and dinner at Seasonal Tastes is the best I've seen! Many delicious options and the great staff make the experience unforgettable! I can't not forget to mention Mizan for the absolutely impeccable service, he...More","breakfast, dinner, staff, service",0.6024055480957031
"I have to say that Seasonal Tastes was, for a long time, the best restaurant in town. They had a solid breakfast buffet and a pretty nice lunch and dinner selection that they chopped and changed frequently. I have also heard compliments from investment banking...More","breakfast buffet, lunch, dinner selection",0.6514039039611816
"The appetizers, soup & salad bars are good. But they need better main dishes on the buffet. The dessert bar could use some improvement too. There is a fairly decent sushi & sashimi bar, a pretty good pasta station and a Mongolian barbecue style section...More","appetizers, soup & salad bars, main dishes on the buffet, dessert bar, sushi & sashimi bar, pasta station, Mongolian barbecue style section",2.54205322265625
